Stoppendo
Epoch 1, Batch 1, Loss: 0.0020, Accuracy: 100.00%
Epoch 2, Batch 895, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 896, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 897, Loss: 0.0050, Accuracy: 0.00%
Epoch 2, Batch 898, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 899, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 900, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 901, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 902, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 903, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 904, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 905, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 906, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 907, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 908, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 909, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 910, Loss: 0.0060, Accuracy: 0.00%
Epoch 2, Batch 911, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 912, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 913, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 914, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 915, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 916, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 917, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 918, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 919, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 920, Loss: 0.0060, Accuracy: 0.00%
Epoch 2, Batch 921, Loss: 0.0060, Accuracy: 0.00%
Epoch 2, Batch 922, Loss: 0.0060, Accuracy: 0.00%
Epoch 2, Batch 923, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 924, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 925, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 926, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 927, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 928, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 929, Loss: 0.0060, Accuracy: 0.00%
Epoch 2, Batch 930, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 931, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 932, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 933, Loss: 0.0060, Accuracy: 0.00%
Epoch 2, Batch 934, Loss: 0.0060, Accuracy: 0.00%
Epoch 2, Batch 935, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 936, Loss: 0.0060, Accuracy: 0.00%
Epoch 2, Batch 937, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 938, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 939, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 940, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 941, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 942, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 943, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 944, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 945, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 946, Loss: 0.0060, Accuracy: 0.00%
Epoch 2, Batch 947, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 948, Loss: 0.0060, Accuracy: 0.00%
Epoch 2, Batch 949, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 950, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 951, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 952, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 953, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 954, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 955, Loss: 0.0060, Accuracy: 0.00%
Epoch 2, Batch 956, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 957, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 958, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 959, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 960, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 961, Loss: 0.0060, Accuracy: 0.00%
Epoch 2, Batch 962, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 963, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 964, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 965, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 966, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 967, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 968, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 969, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 970, Loss: 0.2210, Accuracy: 0.00%
Epoch 2, Batch 971, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 972, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 973, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 974, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 975, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 976, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 977, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 978, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 979, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 980, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 981, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 982, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 983, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 984, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 985, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 986, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 987, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 988, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 989, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 990, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 991, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 992, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 993, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 994, Loss: 0.0070, Accuracy: 0.00%
Epoch 2, Batch 995, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 996, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 997, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 998, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 999, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1000, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1001, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1002, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1003, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1004, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1005, Loss: 0.0070, Accuracy: 0.00%
Epoch 2, Batch 1006, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1007, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1008, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1009, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1010, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1011, Loss: 0.0070, Accuracy: 0.00%
Epoch 2, Batch 1012, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1013, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1014, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1015, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1016, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1017, Loss: 0.0070, Accuracy: 0.00%
Epoch 2, Batch 1018, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1019, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1020, Loss: 0.0070, Accuracy: 0.00%
Epoch 2, Batch 1021, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1022, Loss: 0.0070, Accuracy: 0.00%
Epoch 2, Batch 1023, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1024, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1025, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1026, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1027, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1028, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1029, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1030, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1031, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1032, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1033, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1034, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1035, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1036, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1037, Loss: 0.0060, Accuracy: 0.00%
Epoch 2, Batch 1038, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1039, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1040, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1041, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1042, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1043, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1044, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1045, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1046, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1047, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1048, Loss: 0.0060, Accuracy: 0.00%
Epoch 2, Batch 1049, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1050, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1051, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1052, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1053, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1054, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1055, Loss: 0.0060, Accuracy: 0.00%
Epoch 2, Batch 1056, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1057, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1058, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1059, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1060, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1061, Loss: 0.0060, Accuracy: 0.00%
Epoch 2, Batch 1062, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1063, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1064, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1065, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1066, Loss: 0.0060, Accuracy: 0.00%
Epoch 2, Batch 1067, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1068, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1069, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1070, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1071, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1072, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1073, Loss: 0.0060, Accuracy: 0.00%
Epoch 2, Batch 1074, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1075, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1076, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1077, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1078, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1079, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1080, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1081, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1082, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1083, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1084, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1085, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1086, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1087, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1088, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1089, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1090, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1091, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1092, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1093, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1094, Loss: 0.0060, Accuracy: 0.00%
Epoch 2, Batch 1095, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1096, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1097, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1098, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1099, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1100, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1101, Loss: 0.0060, Accuracy: 0.00%
Epoch 2, Batch 1102, Loss: 0.0060, Accuracy: 0.00%
Epoch 2, Batch 1103, Loss: 0.0060, Accuracy: 0.00%
Epoch 2, Batch 1104, Loss: 0.0060, Accuracy: 0.00%
Epoch 2, Batch 1105, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1106, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1107, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1108, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1109, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1110, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1111, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1112, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1113, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1114, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1115, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1116, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1117, Loss: 0.0060, Accuracy: 0.00%
Epoch 2, Batch 1118, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1119, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1120, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1121, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1122, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1123, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1124, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1125, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1126, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1127, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1128, Loss: 0.0060, Accuracy: 0.00%
Epoch 2, Batch 1129, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1130, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1131, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1132, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1133, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1134, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1135, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1136, Loss: 0.0060, Accuracy: 0.00%
Epoch 2, Batch 1137, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1138, Loss: 0.0060, Accuracy: 0.00%
Epoch 2, Batch 1139, Loss: 0.0060, Accuracy: 0.00%
Epoch 2, Batch 1140, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1141, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1142, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1143, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1144, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1145, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1146, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1147, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1148, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1149, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1150, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1151, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1152, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1153, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1154, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1155, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1156, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1157, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1158, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1159, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1160, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1161, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1162, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1163, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1164, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1165, Loss: 0.0060, Accuracy: 0.00%
Epoch 2, Batch 1166, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1167, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1168, Loss: 0.0060, Accuracy: 0.00%
Epoch 2, Batch 1169, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1170, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1171, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1172, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1173, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1174, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1175, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1176, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1177, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1178, Loss: 0.0060, Accuracy: 0.00%
Epoch 2, Batch 1179, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1180, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1181, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1182, Loss: 0.2150, Accuracy: 0.00%
Epoch 2, Batch 1183, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1184, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1185, Loss: 0.0060, Accuracy: 0.00%
Epoch 2, Batch 1186, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1187, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1188, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1189, Loss: 0.0060, Accuracy: 0.00%
Epoch 2, Batch 1190, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1191, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1192, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1193, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1194, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1195, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1196, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1197, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1198, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1199, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1200, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1201, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1202, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1203, Loss: 0.0070, Accuracy: 0.00%
Epoch 2, Batch 1204, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1205, Loss: 0.0070, Accuracy: 0.00%
Epoch 2, Batch 1206, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1207, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1208, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1209, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1210, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1211, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1212, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1213, Loss: 0.0070, Accuracy: 0.00%
Epoch 2, Batch 1214, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1215, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1216, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1217, Loss: 0.0070, Accuracy: 0.00%
Epoch 2, Batch 1218, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1219, Loss: 0.0070, Accuracy: 0.00%
Epoch 2, Batch 1220, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1221, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1222, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1223, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1224, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1225, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1226, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1227, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1228, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1229, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1230, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1231, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1232, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1233, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1234, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1235, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1236, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1237, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1238, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1239, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1240, Loss: 0.0060, Accuracy: 0.00%
Epoch 2, Batch 1241, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1242, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1243, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1244, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1245, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1246, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1247, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1248, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1249, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1250, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1251, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1252, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1253, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1254, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1255, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1256, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1257, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1258, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1259, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1260, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1261, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1262, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1263, Loss: 0.1800, Accuracy: 0.00%
Epoch 2, Batch 1264, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1265, Loss: 0.0070, Accuracy: 0.00%
Epoch 2, Batch 1266, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1267, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1268, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1269, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1270, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1271, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1272, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1273, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1274, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1275, Loss: 0.0070, Accuracy: 0.00%
Epoch 2, Batch 1276, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1277, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1278, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1279, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1280, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1281, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1282, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1283, Loss: 0.0010, Accuracy: 100.00%
Epoch 2, Batch 1284, Loss: 0.0070, Accuracy: 0.00%
